Transaction_ID,Date,Time,Customer_Name,Customer_ID,Product_Name,Product_ID,Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Store_Location,Salesperson_Name,Discount_Applied,
676bd861-2202-40e6-bb99-edc544ec71e5,16-05-2024,08:34:11,Angela Mckee,28f5c1f7-9622-45c5-84a6-df84f1636f67,Shoulder,efd909f0-8407-4eba-b30e-0a008021af7d,Home Goods,10,301.49,3014.9,Debit Card,Lake Bradleyville,Alexandra Hobbs,40.19,
46ad25a8-20da-4030-9979-124e10d6081d,07-04-2024,21:22:11,Elizabeth Reese,465bf3e9-0cb9-443b-804f-f81b18af726d,Thing,a06d7b99-fe0b-4879-8a47-5cd8c0513bd6,Electronics,7,474.94,3324.58,Cash,West Annamouth,Cindy Richards,21.2,
06ee6697-3466-4701-9238-5a72e405ee60,29-07-2024,17:36:00,Nicole Little,8bb9a8f9-215b-4de5-b19f-c75d76c18d9b,Today,245657f1-a41f-4794-8581-45cbb623de73,Electronics,2,450.15,900.3,Mobile Payment,North Roseshire,Daniel Medina,38.35,
f8853bfd-b078-4e07-adf8-d3fbb24a0ea8,27-11-2023,01:36:17,Jeremy Hatfield,59bfec73-c0ab-4760-91e6-53c8c9a4f1c4,Concern,a4af0c37-2f30-41a6-a6ee-c233dc028d0e,Sports,6,138.8,832.8,Credit Card,Alexanderberg,Veronica Torres,11.06,
887e433b-adb6-4205-b853-4e450424133c,20-04-2024,10:32:20,Bethany Morris,3a1f50a2-c9d2-4065-ac84-5c08103b85ae,Debate,c5753e94-aad7-44ff-a597-0e235662dc07,Sports,6,466.63,2799.78,Mobile Payment,Port Cathy,Samuel Allen,18.29,
87f002fb-8bdb-44d2-8689-7347615e1a1b,18-06-2024,12:50:19,Ashley Ellis,beb7e6c9-5737-4b91-8868-9839d4089240,Professor,a03a4caf-ea4e-4941-847f-620cbb2ad11e,Electronics,6,381.61,2289.66,Cash,Jasonport,Wanda Thomas,47.3,
1e92835f-c5c8-4bbc-b7fc-84c3ddd369f9,05-03-2024,17:56:21,Angela Hall,6c33bd2f-0dbb-457e-9975-2991f5e5c704,Full,da2b2e14-d7c8-4035-87ed-323d0214e5db,Apparel,5,455.13,2275.65,Mobile Payment,Davidchester,Caitlin Becker,13.4,
54cdf423-4dee-431a-bdd6-cbd4f9abf045,18-11-2024,17:10:29,Jordan Deleon,b8c840dc-4806-474c-a030-7dec349b6e68,Especially,eb8da6f3-2bab-40ed-bfb0-40c56055eec6,Home Goods,9,123.45,1111.05,Mobile Payment,Torresport,Sherry Lee,32.66,
698b4cc2-749c-42fd-a187-aba3ec64d51e,04-10-2024,15:24:25,David Aguilar,6f8b9adf-6b91-4f6d-9fdb-a0e89f9d6776,Particular,29d6b1ee-8e81-40b1-801f-e1f0756d8e67,Books,1,210.36,210.36,Mobile Payment,Grossmouth,Heather Sweeney,43.04,
eea365c1-e150-4a39-9f0f-37db2f6e52f6,31-08-2024,14:51:27,George Mitchell,e6c3d61d-2d28-435e-b2c2-803411c98a4b,Shoulder,7b5ab957-799b-4ef3-b093-010c0110ce14,Books,9,367.62,3308.58,Mobile Payment,Frostland,Sharon Hale,18.31,
fc0348fc-1a22-4b95-aa35-6e15ea78a973,20-10-2024,23:47:47,Emily Day,b0e94c07-45af-4818-85fd-99af0e1aa2a0,Method,9254cdf9-6d2f-4902-a62e-1dfa167c8f7d,Electronics,1,228.39,228.39,Mobile Payment,Henrybury,Amanda Wilkinson,13.64,
ef6fafbb-19fa-4dcf-a27b-02ceb679a584,09-04-2024,18:44:38,Jill Becker,a995e4f7-767d-4f31-9dd6-fe94d22c418d,Feeling,e852f926-1c72-4f74-9d11-25d97f303d43,Home Goods,10,428.38,4283.8,Debit Card,Lake Heidi,Donald Martinez,25.02,
f3e737e1-bf8d-4098-9f34-d96c6159dee6,19-01-2024,23:07:19,Jonathan Garza,2ec7ba44-c0c6-47d2-b3ff-c8da138b1251,Know,c2754bdc-4035-4f6e-abdd-f7f7dd9ccb4c,Electronics,6,420.23,2521.38,Credit Card,Mooneyfurt,Robin Mills,45.6,
ccbb96dc-3841-43bb-bf40-1e02fb4a820e,09-09-2024,13:04:01,Stephanie Davidson,48001b5b-b233-41a0-ab38-eaa83f08cb28,Actually,1cbc5cc4-f288-4952-b37a-245a69b05861,Sports,2,84.4,168.8,Cash,Lake Danielside,Robert Reid,21.06,
e1ac0ccc-44a5-4741-97b0-6ae05a1b3526,17-02-2024,01:56:27,Tracey Reyes,ff66f0d2-44ea-4981-8626-63b0fffdb5ef,Quickly,f2a52de6-eb12-4603-b1db-8671f70322d5,Books,6,233.32,1399.92,Debit Card,Markton,Andrea Hernandez,2.28,
270cfd5f-97fc-46c0-b5ea-8d81a645ae4e,13-07-2024,08:13:33,Tonya Garcia,84c08e5c-2740-4472-87ee-9044d1609be0,Bill,5619ecbe-d2a6-4fda-a99d-8dd72c3ddde3,Books,10,156.29,1562.9,Mobile Payment,Lake Hannah,Ryan Sharp,39.08,
d9769fee-49c6-425f-aaa6-9487d6803368,03-09-2024,00:55:53,Aaron Barry,2660a85b-558c-4633-bd21-8e533b9b30e0,Exactly,84a6a8e4-0447-42c8-8a2b-24b15adb0919,Books,7,216.35,1514.45,Credit Card,Port Danny,Rachael Coleman,18.19,
d9b5ee9f-4c90-4c98-9c03-027da36777ed,23-08-2024,07:05:05,Jeremy Greene,215665ef-1045-4c41-977d-541331b67508,Recent,5ee71a9d-fbde-42b8-9cfb-24e343f7be84,Home Goods,7,285.24,1996.68,Mobile Payment,Kevinberg,Stephanie Stewart,12.26,
348bcc62-344e-4df7-97cb-91eba018a1fc,26-12-2023,16:45:32,Bradley Holloway,ce49da19-763d-4507-a8c6-bdf08c6e9f9d,Party,a6b57a39-dd7d-441b-ab8d-67f9991b6bb1,Books,5,161.43,807.15,Cash,East Christina,Ellen Clark,22.1,
a13b985b-d3b7-4a68-8ca3-5f04c91d9bee,23-12-2023,05:15:26,Eric Davis,bee79f73-00f6-4242-8fb3-5a93932f1197,Age,f31f7a1f-153b-4983-81a4-ed72fb95ddd4,Apparel,9,359.61,3236.49,Credit Card,East Nicholas,Michael Kelly,36.15,
448e73ae-666c-4ca5-b088-c70b5c2add70,01-11-2024,16:07:23,Jose Curtis,834c727a-9e7d-45ba-9b70-58c7e8c8ff96,Lawyer,cf2981ec-1c22-43cb-8be5-1abb79e28cd2,Apparel,6,13.26,79.56,Mobile Payment,North Chad,Tyler Smith,46.62,
8036b75f-9598-416f-ab59-a89b7a54d7cd,13-03-2024,22:47:07,Joseph Clark,497d538a-437a-48ee-87a3-5bded2cfa8bc,Necessary,e5fe7dca-70e1-4764-90b3-4eff714a6ec1,Books,8,462.38,3699.04,Debit Card,South Kari,Scott Erickson,39.21,
45294313-4b22-4a35-9b0f-1de2e39e3b72,09-07-2024,00:48:52,Robert Cox,d6e734db-31a2-4a2d-96a2-7a49b935ea21,Top,69cc8341-ccb0-4dc9-9577-1e115f53e6ee,Home Goods,8,42.96,343.68,Credit Card,South Andrew,Olivia Garza,12.53,
841f0fd3-d7ee-4972-a3be-b5e67a6059b7,20-10-2024,12:02:54,Melissa Kim,9143ec5b-92a5-4429-9562-56b8cc6a4145,Nation,ec02ecad-eaf5-436d-a844-5324e7cf9668,Apparel,4,457.48,1829.92,Cash,North Jamestown,Sally Anderson,32.72,
1e19b009-70cd-4630-b0c6-2cc0aaa4bdc8,17-08-2024,05:04:19,Anthony Rodriguez,fdce1979-f5af-4f79-8456-08d80d14b055,As,79bd1dea-7108-4dc2-b533-eb1771f84136,Apparel,2,85.25,170.5,Cash,Reidshire,Heather Oliver,4.15,
1dd8bb18-8b2c-4b7a-b19d-d6362285828a,17-03-2024,00:59:59,Anne Hunter,36262d87-43c4-4199-83bc-aa6d139808c5,Me,9e79cddf-c140-4d11-b9aa-63eea84f9aef,Electronics,9,30.01,270.09,Credit Card,Robertberg,Nathan Miller,42,
a349671f-0ebd-4688-8c99-4ddc5a483da5,27-05-2024,00:10:41,Alfred Hill,8a621702-34ca-4720-88b3-c3cc3a685703,Trip,3b0483a0-65ee-42ba-9909-854bd957eb82,Apparel,7,294.88,2064.16,Cash,Theodoretown,Jason Sullivan,43.6,
4342498a-8219-4ef4-bb9a-0a1019728a2b,25-02-2024,08:56:27,Joshua Patterson,ca08c6ed-4d79-4478-8ef2-991b5df8d686,Generation,9586e6cd-4f17-4539-9737-7cd32dcd4984,Apparel,1,54.66,54.66,Debit Card,Williamport,Jason Sanders,48.28,
ca64562b-9b9b-4d41-9792-75847ceeb8e2,01-08-2024,10:16:53,Jenna Booker,295f907c-e6fb-4fe7-8d9e-f2d8fcbdafae,Game,1d72b7f4-4dfb-48d3-9f10-6a87cb55e2d9,Home Goods,10,153.48,1534.8,Credit Card,Tyroneburgh,Marie Fields,14.57,
fb927d20-0549-4525-81ac-58b5b9b60354,15-06-2024,01:19:22,William Hernandez,26af2255-47dd-4573-8608-2b4a1b63e6a5,Light,aab6c704-65e7-4859-985f-a50debdf6174,Sports,4,209.86,839.44,Cash,Munozshire,Brandon Petersen,11.3,
a83dbd00-192b-4d3b-95a2-8f8ca40f452b,12-04-2024,07:13:14,Megan Bridges,ab487a1c-f85b-4ca9-9be6-2f98c2481f6f,Throughout,3e475eb3-8b3d-4129-b7aa-7d75cf437f2f,Electronics,5,182.35,911.75,Credit Card,Robinsonhaven,Whitney Coleman,10.72,
501dc863-8b65-4d71-bc8b-5a2fe153ee9b,26-04-2024,08:56:09,Richard Morrison,9b184cc0-48a7-4b00-b97b-2f740c2ce0c3,Plan,a95905a9-07dc-4d38-8582-c57e6bd6115d,Books,2,221.45,442.9,Mobile Payment,Port Tina,Samuel White,29.17,
17c3f561-4cc6-40d3-b06c-85d217b95e77,14-06-2024,02:19:09,Michael Williams,c3e1eb47-4155-4936-98f2-79b1c568b4fc,Watch,3b597b8e-c14b-4a82-b641-0369b63e06e2,Electronics,4,212.12,848.48,Debit Card,North Stevenberg,John Robinson,12.57,
2663f3be-b44e-4c00-85e9-08c571ff24db,18-05-2024,02:42:53,Joshua Hebert,d074eb4d-3934-404d-ac7d-18f38ae353bc,Establish,bca772a4-c148-4217-b095-83020b8a5ddf,Sports,3,338.91,1016.73,Mobile Payment,Bennettton,Michelle Johnson,25.29,
e5052d34-8831-42a5-bed4-0a3614c3eeb5,22-01-2024,05:26:11,Jennifer Cohen,d72cb9f5-b557-4fa4-a7c1-369dab2f8c33,Six,4492b6a1-a47a-4291-8b45-7719ad9ae2f4,Sports,4,9.53,38.12,Debit Card,Hamiltonmouth,Kyle Powell,14.39,
d7e75d80-a463-421f-a33f-916fed024475,03-06-2024,11:12:53,Kimberly Cross,3f46d328-ab14-49f4-9844-9a0615c6fcf4,Bit,079e4501-c8bc-496d-9730-106af7039758,Apparel,3,302.91,908.73,Credit Card,North Monique,Nancy Norton,31.02,
63ddec79-ddf3-4d7c-82bd-2f210ac36513,17-06-2024,10:22:41,Mark Schmitt,51d281a8-1977-4608-b33f-84ab4b508f12,Break,b627b998-ff43-424f-8a12-153568750fd6,Sports,8,60.88,487.04,Mobile Payment,South Angela,Michelle Hughes,48.22,
62768751-33ac-4d8a-8b83-80f2a07d50ac,30-10-2024,10:44:22,Stacy Harmon,09d98d76-4e9f-4299-a712-1a9c0f6986cf,Price,53332dcc-63a8-41a7-9353-538023e12edd,Home Goods,4,79.2,316.8,Cash,Dawnport,Carla Chapman,42.52,
77a122c4-22d4-4e79-8dfd-5c73a88447fc,03-04-2024,09:54:46,Kimberly Allen,095be1cc-50ea-47d5-8b98-8f5cb0563613,Seem,06ac71e0-76d6-4c0d-9edb-506c11870f4c,Electronics,7,486.33,3404.31,Debit Card,Hillshire,Catherine Blanchard,27.03,
16d173a3-0678-41c0-8e32-8899e6bd6919,27-09-2024,00:54:16,Jonathan Garrett,2b77150f-dea3-4e1e-959c-440b1068b677,Dream,1c9dd17f-feee-4022-ac5c-36291ecde06c,Electronics,10,363.53,3635.3,Debit Card,Lake Reginaville,Paul Lopez,39.31,
a3eb20f2-aa27-4ced-aa76-d2ee46d358de,16-11-2024,16:52:58,Robert Fletcher,0ce048b2-06b8-4905-a602-1baee4af1699,Large,1744b22c-ae5b-481c-b760-c26b1d1f595f,Home Goods,5,364.97,1824.85,Mobile Payment,Danielleborough,Michael Richardson,30.67,
98b38503-86ee-455d-8618-d0230c530737,11-10-2024,21:13:54,Austin Boyd,cb654c60-cc3f-432f-918f-436b36931033,Individual,ee9be27b-cd1b-4999-be58-f947fae61301,Sports,3,255.15,765.45,Debit Card,West Thomas,Cathy Christian,34.81,
6ef53ae8-4d82-4ddd-ba1a-4fd68051058e,25-12-2023,14:03:52,Samuel Davis,370d6702-f9b4-4e95-b714-1d821938ad55,Ball,e60e5e52-0d19-45ed-b88d-8bd12fa8e28a,Apparel,7,372.82,2609.74,Credit Card,Simonton,Andrew Bridges,24.07,
5cd8f974-7573-4b0a-bb7f-a24b30d58c83,19-05-2024,04:47:48,Lori Sanchez,d711caed-c5f3-4641-85cf-cd7f1ae5f786,Administration,69a972db-2897-48f8-9460-3d0e6d9a5971,Books,3,463.01,1389.03,Cash,Dunnville,Richard Abbott,18.69,
d83dd37a-d5ec-4f0b-88da-c9877e7e7479,10-12-2023,09:31:10,John Stewart,b9f2d832-9c84-4417-97aa-7500ae1014f8,During,44e60cc8-7b78-4f6d-8a48-61a223943a93,Sports,9,52.9,476.1,Cash,Williamstad,Deborah Jackson,31.19,
956f923f-e4a9-4600-b719-18d6bf974d8d,09-04-2024,10:03:01,Breanna Nguyen,cf6012d9-0379-4a6f-a658-0d7a1cfefe2f,Leg,bb042c80-413c-4bf1-be29-45095e01cc24,Books,7,81.29,569.03,Debit Card,New Mariachester,Shelly Rowland,38.85,
18e32f79-a69d-4d3a-96e7-bf3a8fd0bcf3,26-09-2024,06:09:40,Taylor Gonzalez,897887d1-a2d0-402a-a60c-1753ed582bf2,Price,920053c4-15d9-4a34-97da-f11a0ae6d39f,Electronics,1,294.95,294.95,Debit Card,Carterburgh,Robert Rodriguez,34.73,
f80e30eb-697a-4f80-91fd-367d49724b64,11-01-2024,01:13:17,Gabrielle Benitez,1f0b5198-cd28-482a-8ca6-eee0a368a21b,Generation,4767602b-cf9e-43be-bb1a-cadcf57ed006,Apparel,3,175.08,525.24,Cash,Gouldborough,Sheryl Moore,34.54,
98f1de9d-0442-4833-8dc1-45b424bf5130,14-01-2024,15:54:56,Stephanie Adams,f8049bcb-c170-40a8-95ad-f1d20507b6e0,Break,008ceb75-3873-45e8-ab03-15fe26a37344,Sports,4,498.12,1992.48,Credit Card,Port Jessicaport,Donna Garcia,28.49,
0c354983-e9c8-45c2-9cfc-7e4ef14c079e,02-06-2024,02:42:33,Nicole Vasquez,e36a906b-383b-4b7d-ba46-fd6dea9ed32b,Eight,28279f66-2479-4f8c-bfad-c9b2d1586aa4,Books,9,446.1,4014.9,Mobile Payment,Mooreburgh,Roy Richmond,6.45,
f2923612-62bd-4dda-b869-44f7b7da1c95,02-11-2024,15:49:52,Amy Thomas,51d993e5-bf99-4448-b198-b67dba5a0b4b,Reduce,be699c6a-75fa-4acd-97b8-8b5ab564a44b,Sports,9,112.94,1016.46,Credit Card,Cooperstad,Thomas Robinson,25.4,
be0cc460-ef10-4e2c-a237-ff6a4a5c7090,07-07-2024,02:27:53,Christopher Campbell,3f148f97-1faf-4e59-8b05-61dbb0b178e5,Summer,6fa699b6-fa39-4cb5-a467-c64e801d3dc8,Books,8,378.17,3025.36,Credit Card,Port Rebecca,Hayley Johnson,30.4,
ea1e81e4-fda3-4de0-8ee0-235f74788bc6,03-11-2024,01:11:58,Michael Newton,847d50ee-b401-43e0-898c-a65f8a46620e,Chair,b4cce1ee-c276-45cd-ace5-f42aa7428336,Electronics,4,432.73,1730.92,Debit Card,Copelandport,Jeffery Thomas,8.47,
2fe2b285-e321-4d76-9ae4-1c7752a3118a,20-08-2024,22:30:12,Kenneth Vaughn,8b11cf04-ab04-4a2a-9764-061b2c94e5c1,Garden,e5315808-d461-4438-9426-36fbbca7b280,Books,1,407.02,407.02,Mobile Payment,Lake Shane,Patrick Brown,45.75,
55c264dd-2a1b-4fab-a1dd-4bf2631029fc,23-05-2024,12:24:32,Anthony Woods,bf4d6c4c-3b2f-4028-95a1-191afc087441,Similar,d7bfcb20-ccc1-4379-a0c3-8f85ba6b2d4a,Books,6,154.47,926.82,Mobile Payment,West Christina,Meghan Hill,14.58,
b86a7bf4-36f0-4936-913d-fdef4336a29c,27-06-2024,07:51:16,Robert Huffman,4085499d-c6b2-43fa-8f33-37f36fddc214,Whose,cbad75c9-cb07-454b-9ddd-0d21da620d6a,Electronics,7,496.18,3473.26,Mobile Payment,North Ianmouth,John Parker,18.16,
4b0fa644-67e7-4cdb-9daf-7eb2773d8b27,28-01-2024,22:17:21,Robert Thompson,0396667a-fba4-4ecb-8721-ee58da8f3db7,Behavior,cc3fcb09-e603-4b48-823d-8a848f8eb3be,Books,3,297.35,892.05,Mobile Payment,Port Anne,Sarah Dawson,31.4,
1daea056-151a-4cc0-81d7-47d7542a0070,22-05-2024,00:59:48,Rose Thornton,0b885107-a10a-41b4-b5e6-c1ed5f38648d,Level,86240db5-3c7d-4675-b625-de24a68bfaff,Home Goods,4,64.23,256.92,Credit Card,Webstershire,Stanley Sanchez,7.83,
1f0cf938-f0c5-45f5-b404-7d0c560751a1,18-09-2024,21:35:13,Alison Williams,ab367455-ccfb-4194-99a9-cfdf6c84130f,Few,741bd471-6059-4efa-b2a0-88f14b34ef71,Apparel,1,287.83,287.83,Cash,Johnshire,William Neal,19.24,
e04ad667-c8d1-4e18-b48b-5ff29b102e06,22-03-2024,04:13:22,Peter Roberts,ce85991a-b211-4b1a-a1c3-a66cb70b11dd,Billion,2bf35cd1-84af-4923-aadf-4d225bda8ad6,Sports,10,410.89,4108.9,Cash,Roweport,Devin Hopkins,30.05,
33cb9f96-3960-43cd-8395-b8fb7ecf856b,13-11-2024,20:49:25,Jose Lee,c9d702e2-52be-4b0e-855e-0e298c617dcb,Probably,23d6b56b-2d4d-40d7-a293-8757f936b5e4,Sports,8,98.8,790.4,Debit Card,New Amyside,Erin Mcdonald,4.53,
176a6ca4-3a96-4a92-a3a5-25e4aa2268fe,19-08-2024,17:42:07,Sarah Mitchell,401727cf-ee4d-4be3-b94c-99d3071a4a1c,Surface,1a06c47f-e3ab-41f3-ab0b-1dbe619fac51,Books,10,171.33,1713.3,Cash,Bridgesport,Brian Ritter,12.83,
5a933a01-1f19-44de-8b7a-51279cd80207,26-06-2024,22:57:04,Julie Cook,a9ae87c0-68c3-427d-83cf-bff4d7c58de0,Plan,9d07ac01-be91-4181-83ec-a806aa8242d3,Sports,9,108.06,972.54,Mobile Payment,New Anitaton,Elizabeth Mckenzie,2.4,
9bb40815-9722-4c00-8610-d20fa5a53cac,26-03-2024,03:57:31,Christian Harper,492372b7-ef0d-47fb-8e9b-4f31cdfec626,Get,b68310ce-1aed-42d7-8a41-9faccf5f4a82,Home Goods,1,441.74,441.74,Cash,North Brittany,Alexander Davis,45.38,
524e6993-eee3-4787-a979-06ad2fa1dc4d,19-05-2024,19:52:10,Jessica Nelson,d12c6fb6-6a6d-464f-9c20-308c356ab658,Like,2524c596-41cd-4071-aa85-28bb0e13ec86,Home Goods,5,361.95,1809.75,Cash,South Yolanda,Ashley Wells,35.05,
4397aa05-3619-4408-a9be-9d2345c21efe,14-05-2024,10:23:41,Brandon Gonzalez,1d3e1c37-7d58-499c-977f-d15251f961b9,Policy,04fd74c2-14e5-4aab-8012-b7241b30dccf,Home Goods,1,35.67,35.67,Cash,Martinshire,Antonio Howard,32.64,
7ef21cbb-47db-4551-8aed-0658cb841a5a,21-04-2024,15:33:39,Michael Pope,9254b7e4-d2df-4c21-a7b0-cdb4c18208c0,Stay,dd1bc816-95b4-4a74-922f-614d8bd06483,Electronics,7,96.4,674.8,Credit Card,Robertburgh,Mark Jennings,32.97,
08fb2975-6562-4471-9d4a-5a70325385ce,25-07-2024,02:18:00,Mr. Troy Martinez,6b750209-b9d4-48ef-a19f-4943d8359046,Short,b5105322-06dc-4e86-a41d-c6064ca42f0e,Home Goods,10,411.78,4117.8,Credit Card,Jamesville,Traci Carter,3.96,
9dd67969-9199-4c4f-bd46-da8a3f62d1a9,27-08-2024,20:18:53,Sean Davis,c625d538-6e4a-4650-a749-ea3162678eee,Above,58fa3c33-8bf5-4624-8c45-ad0a989e5d50,Apparel,7,386.21,2703.47,Mobile Payment,North Jasonton,Karen Thomas,13.63,
aedc911d-bd3d-4e7f-b748-363debc942c5,05-10-2024,00:56:10,Laurie Baker,295d9986-232e-404c-87c1-fad860c9061c,Result,ef540eb9-390c-43a2-8895-cdb12ad4b7e0,Electronics,10,176.41,1764.1,Credit Card,East Courtney,Jeremy Small,9.6,
dd8b9a77-f41b-4904-a43a-a6d70ba47af1,06-03-2024,19:13:58,Krystal Martin,7d2e663d-d068-4466-819b-5e20c8e6eaca,Become,b5ae8bcf-2284-434b-ad75-2fa8ec7d5fde,Electronics,8,308.65,2469.2,Credit Card,Baldwinville,Kristina Butler,35.01,
0a5eef54-c225-4608-8cce-db3edabf5c9e,07-03-2024,10:40:13,Paul Wang,108448bb-a497-4d0f-b288-c6334b2405f7,Certain,f4f433f0-bcae-4960-80de-35555296b6d3,Books,5,457.5,2287.5,Mobile Payment,North Deniseberg,Alex Moses,36.64,
be4a1dd9-0762-46c8-8a7e-ab414b57a463,20-12-2023,22:13:03,Laura Rocha,efd8453e-fbb0-4453-8477-bfc8231d3b24,It,8bd000cc-fdad-4643-9500-79672da4f167,Books,2,400.01,800.02,Cash,South Maria,Patrick Olson,45.15,
fe6f5045-c2e1-4172-9760-aea470c1c943,13-03-2024,11:37:02,Desiree Lee,f41a7fed-955c-4f70-ba96-20f0764b8e0d,Field,0bfa43bb-23cd-4abc-86bc-53df7e35fc66,Home Goods,3,8.29,24.87,Debit Card,Port Nicole,Alex Fleming,25.79,
e242b794-7d7f-4117-8154-5a226d46bbe3,08-02-2024,08:08:23,Tammy Harris,d37cb296-dd62-4bcd-9c1a-21c817c109fe,Suggest,4a229feb-b48d-4340-bfe6-fb83813b940e,Home Goods,6,122.79,736.74,Cash,Tamaraland,Emily Brown,32.23,
c00cd5f1-8af8-4b18-95d9-66b4e4f4d4d9,16-06-2024,08:19:01,Jill Butler,f6483e65-5557-4b4b-8c69-ca453e7fc210,Cultural,de49d837-296a-4dfb-89c9-012f76bfa340,Apparel,2,44.83,89.66,Debit Card,Stoutchester,Tina Wilson,31.86,
31b27bbe-d328-4151-b316-a864797e8f37,13-09-2024,12:27:50,Alejandro Brown,8f631095-ffb0-497b-8767-a29a90078648,Story,c69d27c0-a2ea-4059-9152-aba8d767ad06,Books,9,5.92,53.28,Debit Card,Geraldfurt,Jack Martinez,26.88,
6429cd39-8af0-4096-a997-c7df28a7358e,29-12-2023,21:53:33,Christine Mitchell,60c9ee24-a5ca-4e6a-abc5-1aa121e7dcaa,Because,40c7c964-5cd6-4f92-8821-675a47717269,Books,1,71.76,71.76,Debit Card,Goodbury,Robert Mann,31.43,
1b8e9d71-5623-4faf-b398-69802eb6aa3b,13-12-2023,01:48:59,Jennifer Mcmillan,69ab5337-965c-481d-96db-a568bac1515c,Do,669670ec-b66f-4c3e-b832-22b41c717eb2,Sports,3,286.58,859.74,Credit Card,Taylormouth,Michelle Bowers,11.82,
cab01094-eab0-4f1f-bc59-e0eee2a9df81,15-12-2023,20:14:19,Jerry Hill,55ef4c07-ea51-4a62-ba59-e9a05a3d95ca,Pick,497d7570-f1a1-4f59-96da-23cf8f5527be,Electronics,4,245.76,983.04,Credit Card,East Markfort,Brian Webb,41.32,
0f9e6469-cd26-4077-ac67-459a61e61194,08-12-2023,14:15:59,Steven Harrell,2b0d97c7-ca6b-431c-90ff-5fb75929a636,Both,b6e8091e-3e88-4732-95b9-c02cae705eec,Sports,8,51.53,412.24,Cash,West Elizabethtown,Michael Hughes,24.41,
b29a899f-dbe0-4835-9143-78205f265ef6,10-10-2024,16:29:37,Joshua Flores,296b871f-a45a-4368-94d6-e5736270c8a6,Than,65c192b4-eafa-406b-873d-4103ec69ee05,Books,4,258.71,1034.84,Debit Card,Norrisshire,Vanessa Avila,35.48,
5b99a0cf-07ec-4f1b-b703-7bacb547c854,07-06-2024,20:09:41,Andrew Ball,f69c64e2-2192-412a-a696-0529262841b1,Five,c72af2cf-e6bf-4100-83fe-f6f724db6dea,Home Goods,6,433.47,2600.82,Credit Card,Andrewshire,James Freeman,6.05,
dbeedfad-a5a1-4199-96e0-e48c121924d5,15-05-2024,04:37:13,William Bright,a4006c98-75b7-43f0-b7ee-adb83afa5b00,Put,ffd00438-7acb-4175-8398-5b23f2ae2270,Books,8,161.12,1288.96,Credit Card,Jessicaborough,Megan Smith,37.32,
a22cd6e9-f070-472c-bf6b-01884bf9a739,06-07-2024,05:54:13,Lisa Henson,589303e0-6251-4f4b-a7ef-240f60d4ed65,Seat,0561f1cc-46e0-4e24-96e5-e1fd43522eb5,Apparel,3,265.19,795.57,Credit Card,Brownberg,Russell Garza,27.93,
517b460c-2e82-4a99-8903-b06d2ffca60f,08-12-2023,11:19:02,Miss Michelle Carroll,bcd9e101-008d-42b2-afc2-8f9cca77ef45,Decade,fb1b12cd-f417-4354-b38a-7976746ccc36,Home Goods,7,479.82,3358.74,Credit Card,West Stephanie,James Davis,39.36,
877d8c34-1e6d-4e73-9c98-c2ad3f9a04cb,13-08-2024,00:49:13,Leah Ross,349c1114-180a-4d71-9995-aa2edf2132c8,Might,fb05fc3d-6e01-4a2a-a7d3-b503cf3a1b86,Home Goods,7,479.88,3359.16,Credit Card,Jamesstad,Mary Torres,35.47,
155631ac-fd16-4192-8442-eb0fdd9b2a8e,04-08-2024,16:01:34,Vanessa Nunez,7872fd49-f7f0-47b2-b4dc-7d0185fd45ce,Method,b44994c1-63f2-4fed-94ff-03c066107969,Sports,10,174.99,1749.9,Debit Card,Port Carlosburgh,Jeffrey Perry,26.75,
38889e72-b55c-4480-9bab-3a32186b3878,23-08-2024,00:28:08,Jeffrey Bowers,89b66ec9-d0d9-4d6d-b700-82621365eca0,Entire,f1033eb5-5e47-4c50-9a19-ca976276b7c7,Sports,7,491.77,3442.39,Debit Card,Timothychester,Lisa Williams,26.56,
a54f14b2-a895-44f0-87aa-31fd922b7516,24-01-2024,00:04:18,David Wheeler,3b9cda83-3c0c-47ce-b033-d2d9aa30955b,Development,77322215-f437-412d-acee-590541d47ec8,Electronics,7,389.41,2725.87,Cash,South Christopherside,Patrick Baker,12.79,
5b89e4e7-235e-4509-bf8d-17a63b32a1ad,24-03-2024,14:07:42,Brenda Stanley,b9a9466c-912c-469d-b043-6ac55b9a51e6,Compare,211a5c1b-cf0a-4d19-ad9f-770df2361f7c,Sports,1,308.79,308.79,Credit Card,West Jennifer,Johnny Payne,15.55,
b587ee4d-18c7-42ca-a1d5-be93f2b92091,22-03-2024,03:17:23,Bradley Montoya,e6e1c094-3c6b-40a5-9606-5ece8286b213,Goal,777c6045-9523-498f-abce-370f586fd94a,Apparel,5,448.83,2244.15,Mobile Payment,Simmonsfort,Wendy Myers,39.74,
9a1b2b78-5ef7-49cb-afcc-bf1a320b91d0,13-08-2024,03:38:06,Andrea Daniels,0ac702a4-a54a-42bc-9efa-088218fe0249,Eight,183d7a60-60c2-4499-94f2-94de6ebe3b9a,Apparel,9,433.19,3898.71,Credit Card,Port Emily,Aaron Doyle,35.97,
bd7f06c0-09e9-4011-962e-333129ba3911,03-02-2024,00:08:19,David Jackson,14ea4378-a689-4191-910f-d3f21c5dd240,Eye,872364e9-c0d7-405d-98fc-07488487b8a4,Apparel,7,216.27,1513.89,Cash,Swansonmouth,Susan Williams,29.11,
